Latitude,Longitude,Area_Name,Crime_Count,Street_Light,CCTV,Police_Patrol,Isolation_Level,Time_Period
10.500478,76.233863,Nadathara,9,Poor,No,Frequent,Low,Night
10.503625,76.232754,Nadathara,13,Moderate,Yes,Rare,High,Morning
10.503441,76.231221,Nadathara,9,Poor,No,Occasional,Low,Afternoon
10.498422,76.23126,Nadathara,11,Poor,No,Frequent,Medium,Evening
10.500515,76.231805,Nadathara,9,Moderate,No,Frequent,High,Night
10.500938,76.234759,Nadathara,8,Poor,Yes,Rare,Low,Morning
10.501821,76.234381,Nadathara,11,Good,No,Rare,Low,Night
10.497536,76.232333,Nadathara,13,Poor,Yes,Rare,High,Morning
10.500987,76.23182,Nadathara,16,Poor,No,Frequent,High,Morning
10.498676,76.231155,Nadathara,8,Good,Yes,Occasional,High,Afternoon
10.49758,76.233441,Nadathara,13,Moderate,Yes,Rare,Medium,Evening
10.499502,76.229214,Nadathara,9,Poor,Yes,Rare,Low,Night
10.500465,76.229776,Nadathara,6,Moderate,Yes,Rare,Low,Night
10.501897,76.227294,Nadathara,10,Moderate,Yes,Rare,Low,Evening
10.499798,76.229691,Nadathara,13,Good,No,Frequent,High,Evening
10.49988,76.227683,Nadathara,11,Poor,Yes,Rare,High,Afternoon
10.50378,76.231144,Nadathara,7,Moderate,No,Occasional,Medium,Night
10.499868,76.230433,Nadathara,11,Good,No,Rare,Low,Evening
10.496599,76.227849,Nadathara,9,Poor,No,Rare,High,Night
10.49756,76.231039,Nadathara,11,Poor,No,Frequent,Medium,Morning
10.50215,76.227496,Nadathara,8,Good,No,Rare,Medium,Night
10.496292,76.227422,Nadathara,10,Poor,Yes,Occasional,Low,Evening
10.502673,76.227944,Nadathara,10,Good,Yes,Rare,High,Night
10.502752,76.229099,Nadathara,9,Moderate,No,Occasional,Medium,Morning
10.499374,76.227319,Nadathara,14,Poor,No,Rare,Low,Morning
10.500567,76.229659,Nadathara,7,Good,No,Rare,High,Morning
10.498524,76.227853,Nadathara,8,Moderate,Yes,Rare,Medium,Afternoon
10.502133,76.23473,Nadathara,9,Poor,No,Frequent,Low,Morning
10.503761,76.233921,Nadathara,13,Good,Yes,Rare,Medium,Afternoon
10.498282,76.232046,Nadathara,11,Poor,Yes,Frequent,Medium,Afternoon
10.499645,76.230856,Nadathara,8,Poor,Yes,Rare,Low,Afternoon
10.498544,76.234397,Nadathara,12,Good,Yes,Frequent,Medium,Night
10.49645,76.230885,Nadathara,10,Poor,Yes,Occasional,Medium,Evening
10.500371,76.228998,Nadathara,11,Good,No,Frequent,Low,Night
10.498746,76.233816,Nadathara,11,Poor,Yes,Frequent,Medium,Night
10.496797,76.227128,Nadathara,15,Moderate,Yes,Rare,Medium,Afternoon
10.503709,76.230016,Nadathara,9,Poor,No,Rare,Low,Evening
10.501465,76.234461,Nadathara,10,Poor,No,Rare,High,Night
10.500605,76.228009,Nadathara,13,Moderate,No,Frequent,High,Evening
10.499251,76.234039,Nadathara,11,Poor,Yes,Frequent,Low,Evening
10.501189,76.234194,Nadathara,8,Good,Yes,Frequent,Low,Morning
10.498478,76.228614,Nadathara,10,Good,No,Frequent,Medium,Night
10.561271,76.200083,Ollur,7,Moderate,Yes,Rare,Medium,Night
10.555472,76.200052,Ollur,11,Good,Yes,Rare,High,Night
10.557793,76.195806,Ollur,8,Good,No,Rare,Medium,Morning
10.556609,76.197748,Ollur,9,Poor,No,Frequent,High,Afternoon
10.555184,76.201877,Ollur,9,Poor,Yes,Frequent,Medium,Morning
10.555628,76.200152,Ollur,9,Moderate,Yes,Occasional,High,Morning
10.557404,76.198523,Ollur,12,Good,No,Occasional,High,Evening
10.561082,76.194694,Ollur,9,Good,No,Frequent,High,Evening
10.558307,76.201306,Ollur,11,Moderate,No,Rare,Low,Morning
10.55507,76.201483,Ollur,9,Good,Yes,Rare,High,Afternoon
10.560011,76.201531,Ollur,7,Poor,Yes,Frequent,Medium,Night
10.561505,76.196205,Ollur,12,Good,Yes,Rare,High,Evening
10.556657,76.199606,Ollur,10,Moderate,No,Rare,Medium,Afternoon
10.559908,76.19451,Ollur,8,Poor,Yes,Rare,High,Afternoon
10.557098,76.196262,Ollur,12,Good,No,Occasional,High,Evening
10.561813,76.197018,Ollur,11,Good,Yes,Rare,Medium,Morning
10.560415,76.197476,Ollur,9,Poor,Yes,Rare,Medium,Evening
10.561581,76.19575,Ollur,10,Poor,Yes,Frequent,High,Morning
10.55661,76.20005,Ollur,12,Poor,No,Rare,Medium,Morning
10.557557,76.199939,Ollur,6,Good,No,Rare,Medium,Evening
10.555827,76.194468,Ollur,9,Good,Yes,Rare,Low,Evening
10.555344,76.196838,Ollur,6,Moderate,Yes,Rare,Medium,Evening
10.5572,76.194459,Ollur,11,Good,Yes,Frequent,Medium,Evening
10.555214,76.198782,Ollur,10,Poor,Yes,Occasional,High,Afternoon
10.559318,76.197355,Ollur,8,Poor,No,Occasional,Medium,Afternoon
10.558037,76.194059,Ollur,12,Moderate,Yes,Occasional,High,Night
10.559534,76.199291,Ollur,9,Poor,Yes,Rare,High,Evening
10.561832,76.197366,Ollur,9,Moderate,Yes,Occasional,High,Evening
10.558016,76.201279,Ollur,10,Poor,No,Frequent,Medium,Morning
10.560382,76.200915,Ollur,12,Good,Yes,Rare,Low,Morning
10.557655,76.197801,Ollur,10,Poor,No,Rare,High,Morning
10.559577,76.194666,Ollur,9,Poor,Yes,Rare,High,Night
10.560904,76.197844,Ollur,9,Poor,Yes,Frequent,High,Afternoon
10.557337,76.201022,Ollur,8,Moderate,No,Rare,High,Morning
10.555632,76.200612,Ollur,8,Good,Yes,Rare,Medium,Night
10.561775,76.198101,Ollur,9,Moderate,No,Occasional,Medium,Morning
10.556327,76.197755,Ollur,8,Good,No,Frequent,Medium,Evening
10.555541,76.195033,Ollur,11,Poor,No,Frequent,Medium,Evening
10.556383,76.20024,Ollur,6,Good,Yes,Rare,Low,Night
10.555329,76.196662,Ollur,9,Poor,No,Rare,High,Morning
10.561519,76.196744,Ollur,9,Poor,Yes,Rare,High,Evening
10.555433,76.201129,Ollur,10,Poor,No,Frequent,High,Evening
10.557683,76.199677,Ollur,10,Good,No,Frequent,Low,Evening
10.556255,76.195474,Ollur,8,Poor,Yes,Frequent,Low,Afternoon
10.554315,76.194175,Ollur,8,Good,No,Occasional,Medium,Evening
10.557742,76.198847,Ollur,10,Good,No,Frequent,Low,Afternoon
10.557427,76.194217,Ollur,10,Poor,No,Rare,High,Evening
10.557463,76.198284,Ollur,10,Moderate,Yes,Rare,High,Night
10.557816,76.197114,Ollur,11,Good,Yes,Frequent,Low,Morning
10.561415,76.201696,Ollur,6,Good,Yes,Frequent,Low,Afternoon
10.558072,76.197623,Ollur,10,Good,Yes,Frequent,High,Night
10.55626,76.196232,Ollur,7,Good,No,Rare,High,Afternoon
10.55724,76.20199,Ollur,9,Good,Yes,Occasional,Low,Evening
10.554661,76.195236,Ollur,8,Good,No,Rare,Medium,Afternoon
10.557517,76.198084,Ollur,8,Good,No,Occasional,Low,Morning
10.554696,76.196426,Ollur,7,Moderate,No,Frequent,Low,Afternoon
10.561732,76.201558,Ollur,11,Good,Yes,Frequent,Medium,Afternoon
10.561277,76.194049,Ollur,6,Poor,No,Frequent,Low,Afternoon
10.560485,76.201587,Ollur,9,Poor,No,Rare,Low,Morning
10.554114,76.196061,Ollur,10,Moderate,No,Occasional,Medium,Evening
10.5096,76.191543,Thalore,10,Poor,Yes,Rare,Medium,Morning
10.510267,76.189245,Thalore,6,Moderate,Yes,Frequent,High,Afternoon
10.507353,76.19382,Thalore,9,Good,No,Occasional,Low,Morning
10.510826,76.187818,Thalore,11,Poor,Yes,Rare,Medium,Night
10.51035,76.19156,Thalore,10,Poor,No,Occasional,Low,Afternoon
10.510891,76.188968,Thalore,9,Good,Yes,Occasional,High,Morning
10.512177,76.187364,Thalore,6,Poor,Yes,Rare,High,Night
10.509454,76.192254,Thalore,7,Moderate,No,Occasional,High,Afternoon
10.509873,76.192352,Thalore,6,Poor,No,Occasional,High,Night
10.51248,76.187906,Thalore,11,Good,Yes,Occasional,Low,Morning
10.507795,76.190036,Thalore,9,Poor,Yes,Rare,Low,Afternoon
10.509564,76.193736,Thalore,13,Moderate,Yes,Rare,High,Afternoon
10.51057,76.192907,Thalore,10,Good,No,Rare,Medium,Morning
10.512944,76.190665,Thalore,7,Good,No,Rare,Low,Night
10.511744,76.188976,Thalore,9,Moderate,Yes,Occasional,High,Evening
10.509156,76.192936,Thalore,8,Moderate,No,Frequent,High,Evening
10.507952,76.193734,Thalore,11,Poor,Yes,Rare,High,Morning
10.513733,76.189548,Thalore,9,Moderate,Yes,Rare,Low,Afternoon
10.508568,76.190209,Thalore,7,Poor,Yes,Rare,High,Night
10.511892,76.186413,Thalore,11,Moderate,No,Occasional,High,Night
10.506394,76.18909,Thalore,7,Moderate,Yes,Frequent,High,Afternoon
10.509928,76.188566,Thalore,7,Good,No,Occasional,Medium,Afternoon
10.507538,76.188476,Thalore,9,Moderate,Yes,Frequent,Medium,Afternoon
10.509558,76.190612,Thalore,10,Good,Yes,Rare,Medium,Morning
10.513867,76.187933,Thalore,11,Poor,No,Rare,Medium,Night
10.510859,76.186709,Thalore,11,Poor,No,Rare,Low,Evening
10.511415,76.186513,Thalore,12,Poor,Yes,Frequent,Low,Afternoon
10.507688,76.192733,Thalore,10,Moderate,No,Rare,Medium,Evening
10.506243,76.192751,Thalore,7,Moderate,No,Frequent,Low,Evening
10.50707,76.193626,Thalore,9,Poor,No,Occasional,High,Night
10.506581,76.187593,Thalore,11,Moderate,Yes,Rare,Medium,Night
10.510358,76.187005,Thalore,6,Moderate,Yes,Occasional,Low,Afternoon
10.508318,76.18791,Thalore,8,Good,Yes,Occasional,High,Evening
10.511632,76.18774,Thalore,7,Moderate,Yes,Occasional,Low,Afternoon
10.508933,76.189127,Thalore,8,Moderate,No,Frequent,Low,Night
10.506544,76.188535,Thalore,11,Good,Yes,Rare,Low,Morning
10.508134,76.190047,Thalore,10,Poor,Yes,Rare,Medium,Morning
10.512759,76.188877,Thalore,10,Good,No,Occasional,High,Morning
10.511498,76.188503,Thalore,9,Moderate,No,Rare,Medium,Night
10.506079,76.189273,Thalore,9,Moderate,No,Frequent,High,Morning
10.508635,76.191547,Thalore,8,Good,No,Rare,High,Night
10.512493,76.188351,Thalore,11,Moderate,No,Occasional,High,Morning
10.509571,76.191816,Thalore,10,Poor,Yes,Rare,Medium,Afternoon
10.510877,76.193321,Thalore,7,Moderate,Yes,Rare,Low,Morning
10.507251,76.192014,Thalore,6,Good,No,Frequent,Low,Afternoon
10.509795,76.18867,Thalore,10,Poor,Yes,Frequent,Medium,Night
10.510635,76.193112,Thalore,13,Good,No,Frequent,Medium,Afternoon
10.51015,76.186409,Thalore,11,Good,No,Frequent,Low,Morning
10.507863,76.189936,Thalore,8,Moderate,Yes,Rare,Low,Morning
10.510033,76.188582,Thalore,8,Moderate,Yes,Occasional,Low,Afternoon
10.508065,76.189712,Thalore,10,Moderate,No,Rare,High,Afternoon
10.50685,76.192207,Thalore,10,Poor,Yes,Rare,Medium,Evening
10.512464,76.192142,Thalore,10,Moderate,Yes,Frequent,High,Afternoon
10.512675,76.190619,Thalore,8,Poor,Yes,Occasional,Medium,Night
10.511171,76.189667,Thalore,8,Poor,Yes,Rare,Medium,Afternoon
10.511112,76.186652,Thalore,9,Good,Yes,Rare,Medium,Evening
10.50948,76.188341,Thalore,7,Poor,No,Occasional,High,Evening
10.511533,76.19236,Thalore,9,Poor,No,Frequent,Medium,Afternoon
10.507307,76.186835,Thalore,5,Poor,No,Frequent,Low,Night
10.506854,76.191196,Thalore,13,Moderate,No,Rare,High,Evening
10.502944,76.192625,Vadanapilly,8,Moderate,No,Rare,Medium,Evening
10.496899,76.186394,Vadanapilly,9,Moderate,No,Rare,Low,Evening
10.49806,76.187085,Vadanapilly,8,Poor,No,Frequent,High,Afternoon
10.503544,76.190883,Vadanapilly,6,Good,Yes,Occasional,High,Afternoon
10.50268,76.191683,Vadanapilly,9,Good,No,Rare,High,Morning
10.498201,76.191113,Vadanapilly,8,Poor,Yes,Rare,High,Afternoon
10.498728,76.193981,Vadanapilly,7,Moderate,No,Rare,Low,Afternoon
10.503445,76.186197,Vadanapilly,7,Moderate,No,Frequent,Low,Night
10.501574,76.191803,Vadanapilly,10,Moderate,No,Occasional,Low,Night
10.501179,76.187027,Vadanapilly,11,Poor,No,Frequent,Low,Evening
10.501201,76.19386,Vadanapilly,9,Poor,Yes,Frequent,Low,Morning
10.49632,76.188898,Vadanapilly,10,Moderate,No,Rare,Low,Evening
10.502611,76.191612,Vadanapilly,8,Poor,Yes,Rare,Low,Night
10.499415,76.189752,Vadanapilly,9,Poor,No,Rare,High,Afternoon
10.503428,76.191129,Vadanapilly,9,Poor,Yes,Occasional,Low,Evening
10.496528,76.193781,Vadanapilly,5,Poor,No,Rare,Medium,Morning
10.49888,76.189823,Vadanapilly,11,Poor,Yes,Rare,High,Afternoon
10.501298,76.191723,Vadanapilly,7,Poor,Yes,Frequent,Medium,Evening
10.498145,76.188525,Vadanapilly,9,Poor,Yes,Occasional,Low,Afternoon
10.496318,76.190781,Vadanapilly,7,Good,Yes,Frequent,High,Evening
10.502958,76.193127,Vadanapilly,6,Moderate,No,Frequent,High,Morning
10.496616,76.191366,Vadanapilly,5,Moderate,No,Rare,Low,Afternoon
10.50257,76.187957,Vadanapilly,11,Good,No,Frequent,Medium,Morning
10.503017,76.187945,Vadanapilly,8,Poor,No,Occasional,High,Morning
10.500405,76.18754,Vadanapilly,10,Moderate,Yes,Rare,Medium,Night
10.49639,76.19275,Vadanapilly,10,Good,No,Occasional,High,Morning
10.499504,76.188739,Vadanapilly,7,Poor,Yes,Frequent,Medium,Evening
10.502053,76.190659,Vadanapilly,9,Poor,No,Rare,High,Afternoon
10.497493,76.187506,Vadanapilly,11,Good,Yes,Frequent,High,Evening
10.49614,76.186392,Vadanapilly,9,Good,Yes,Rare,High,Afternoon
10.500582,76.192556,Vadanapilly,7,Poor,No,Frequent,Low,Evening
10.500771,76.188194,Vadanapilly,6,Moderate,No,Rare,Low,Afternoon
10.496213,76.191882,Vadanapilly,11,Good,Yes,Frequent,Low,Morning
10.501933,76.191402,Vadanapilly,12,Moderate,No,Frequent,High,Morning
10.497647,76.18882,Vadanapilly,10,Good,No,Frequent,Low,Morning
10.503702,76.191027,Vadanapilly,10,Good,Yes,Rare,Medium,Afternoon
10.497473,76.186845,Vadanapilly,9,Poor,Yes,Frequent,Medium,Night
10.500946,76.192252,Vadanapilly,11,Poor,Yes,Rare,High,Night
10.501626,76.192676,Vadanapilly,8,Moderate,No,Rare,Low,Afternoon
10.501124,76.188513,Vadanapilly,10,Poor,Yes,Occasional,Medium,Evening
10.503664,76.186267,Vadanapilly,7,Poor,Yes,Occasional,High,Morning
10.501698,76.187407,Vadanapilly,9,Poor,No,Frequent,High,Night
10.497883,76.189955,Vadanapilly,10,Moderate,Yes,Frequent,High,Morning
10.500005,76.193294,Vadanapilly,8,Poor,No,Rare,High,Morning
10.497173,76.191167,Vadanapilly,8,Good,Yes,Frequent,Medium,Morning
10.501467,76.190749,Vadanapilly,8,Good,Yes,Rare,High,Evening
10.502039,76.188476,Vadanapilly,5,Good,Yes,Occasional,Low,Night
10.503873,76.188338,Vadanapilly,7,Moderate,Yes,Frequent,Low,Evening
10.498359,76.188836,Vadanapilly,6,Poor,No,Occasional,Low,Evening
10.503322,76.188125,Vadanapilly,10,Poor,Yes,Rare,High,Afternoon
10.503167,76.186828,Vadanapilly,10,Good,No,Frequent,High,Afternoon
10.49735,76.193747,Vadanapilly,9,Moderate,No,Rare,High,Morning
10.499623,76.193566,Vadanapilly,7,Poor,No,Rare,High,Evening
10.497506,76.18843,Vadanapilly,11,Good,No,Rare,Medium,Morning
10.496744,76.187151,Vadanapilly,8,Good,Yes,Frequent,Low,Afternoon
10.502365,76.187131,Vadanapilly,7,Poor,Yes,Frequent,High,Evening
10.497043,76.191147,Vadanapilly,8,Good,No,Rare,Low,Evening
10.501247,76.190298,Vadanapilly,11,Good,Yes,Rare,Medium,Afternoon
10.501417,76.191461,Vadanapilly,6,Good,Yes,Occasional,High,Night
10.496312,76.189645,Vadanapilly,10,Poor,No,Rare,Medium,Afternoon
10.540128,76.190556,Edavilangu,10,Moderate,Yes,Frequent,Medium,Evening
10.538394,76.19384,Edavilangu,7,Poor,No,Frequent,Medium,Evening
10.540885,76.191493,Edavilangu,10,Moderate,No,Occasional,Low,Night
10.533856,76.192246,Edavilangu,8,Moderate,Yes,Occasional,High,Morning
10.540282,76.189063,Edavilangu,7,Good,Yes,Rare,High,Afternoon
10.536502,76.188483,Edavilangu,12,Poor,Yes,Rare,Low,Morning
10.539097,76.193489,Edavilangu,9,Poor,No,Frequent,Low,Evening
10.535023,76.186538,Edavilangu,10,Poor,No,Frequent,High,Night
10.535144,76.193298,Edavilangu,11,Poor,Yes,Frequent,Low,Afternoon
10.535057,76.191755,Edavilangu,10,Moderate,Yes,Frequent,Medium,Afternoon
10.533225,76.189003,Edavilangu,7,Good,Yes,Frequent,High,Morning
10.539584,76.18788,Edavilangu,9,Poor,Yes,Rare,Low,Morning
10.538218,76.189242,Edavilangu,7,Poor,Yes,Frequent,High,Night
10.533135,76.193277,Edavilangu,9,Moderate,No,Occasional,High,Evening
10.535157,76.192557,Edavilangu,10,Poor,Yes,Frequent,Low,Morning
10.540724,76.193327,Edavilangu,7,Moderate,Yes,Frequent,High,Afternoon
10.537023,76.192361,Edavilangu,8,Moderate,No,Frequent,Medium,Night
10.535174,76.192528,Edavilangu,8,Moderate,Yes,Frequent,Medium,Afternoon
10.536027,76.186707,Edavilangu,7,Good,Yes,Rare,Medium,Afternoon
10.534332,76.193889,Edavilangu,12,Good,Yes,Rare,High,Morning
10.539567,76.188252,Edavilangu,9,Poor,No,Occasional,Low,Night
10.54043,76.189974,Edavilangu,7,Poor,Yes,Frequent,Low,Morning
10.539744,76.189567,Edavilangu,11,Poor,No,Rare,Medium,Afternoon
10.534392,76.18889,Edavilangu,10,Poor,Yes,Frequent,Low,Evening
10.538098,76.186566,Edavilangu,10,Good,No,Occasional,High,Morning
10.54097,76.189796,Edavilangu,5,Poor,Yes,Rare,High,Morning
10.539528,76.189457,Edavilangu,10,Good,No,Rare,Medium,Evening
10.540093,76.189288,Edavilangu,11,Good,No,Rare,Medium,Evening
10.537834,76.19104,Edavilangu,7,Moderate,No,Rare,High,Morning
10.533748,76.186133,Edavilangu,8,Moderate,No,Rare,Low,Night
10.539988,76.187892,Edavilangu,10,Poor,No,Frequent,Low,Night
10.53556,76.190048,Edavilangu,7,Good,No,Frequent,Low,Afternoon
10.5343,76.193678,Edavilangu,11,Moderate,Yes,Rare,Medium,Evening
10.534151,76.186069,Edavilangu,8,Poor,No,Frequent,Low,Night
10.53316,76.190693,Edavilangu,11,Good,No,Frequent,Low,Morning
10.53306,76.189381,Edavilangu,4,Poor,No,Occasional,High,Morning
10.538745,76.189542,Edavilangu,7,Moderate,Yes,Rare,Low,Morning
10.539505,76.190707,Edavilangu,10,Poor,Yes,Rare,Low,Morning
10.534686,76.187894,Edavilangu,11,Poor,Yes,Rare,High,Night
10.536325,76.188066,Edavilangu,10,Good,No,Occasional,Medium,Afternoon
10.539936,76.191354,Edavilangu,8,Moderate,No,Frequent,Low,Evening
10.534634,76.191014,Edavilangu,4,Moderate,No,Rare,Low,Evening
10.53587,76.193965,Edavilangu,5,Moderate,Yes,Frequent,High,Night
10.537527,76.193334,Edavilangu,4,Good,Yes,Frequent,Low,Morning
10.539407,76.189609,Edavilangu,10,Poor,Yes,Occasional,Low,Morning
10.536939,76.187539,Edavilangu,12,Good,No,Rare,Medium,Night
10.536711,76.187967,Edavilangu,8,Poor,Yes,Rare,High,Night
10.540618,76.190264,Edavilangu,10,Good,Yes,Rare,Low,Night
10.538052,76.190344,Edavilangu,8,Poor,No,Rare,Medium,Night
10.533793,76.190984,Edavilangu,7,Good,Yes,Rare,Medium,Afternoon
10.536575,76.192224,Edavilangu,8,Poor,No,Frequent,High,Night
10.536251,76.193413,Edavilangu,8,Poor,No,Frequent,High,Afternoon
10.538683,76.189351,Edavilangu,7,Poor,Yes,Rare,Low,Evening
10.540877,76.191331,Edavilangu,9,Poor,No,Frequent,Medium,Morning
10.535283,76.190686,Edavilangu,10,Poor,Yes,Frequent,Medium,Evening
10.534964,76.19174,Edavilangu,7,Poor,Yes,Occasional,Medium,Evening
10.539215,76.191387,Edavilangu,10,Good,Yes,Frequent,Medium,Afternoon
10.533629,76.188647,Edavilangu,9,Moderate,No,Rare,High,Morning
10.534986,76.193904,Edavilangu,11,Poor,No,Frequent,High,Afternoon
10.538478,76.187697,Edavilangu,8,Poor,No,Frequent,Medium,Evening
10.487912,76.20725,Chiyyaram,7,Poor,No,Rare,Medium,Evening
10.486157,76.212035,Chiyyaram,9,Good,No,Frequent,High,Morning
10.493725,76.207733,Chiyyaram,11,Poor,No,Rare,High,Morning
10.487173,76.206277,Chiyyaram,11,Moderate,Yes,Rare,Low,Afternoon
10.492321,76.20993,Chiyyaram,10,Poor,Yes,Rare,Medium,Morning
10.488471,76.20795,Chiyyaram,9,Moderate,No,Occasional,Medium,Morning
10.492158,76.211487,Chiyyaram,11,Good,Yes,Frequent,Medium,Evening
10.489252,76.211175,Chiyyaram,9,Moderate,Yes,Occasional,Low,Afternoon
10.489871,76.21218,Chiyyaram,9,Poor,No,Occasional,Medium,Night
10.492441,76.211801,Chiyyaram,11,Good,No,Frequent,Low,Evening
10.488313,76.212618,Chiyyaram,14,Good,Yes,Occasional,High,Morning
10.491161,76.205136,Chiyyaram,12,Poor,No,Occasional,Medium,Night
10.493683,76.205357,Chiyyaram,11,Moderate,No,Occasional,High,Night
10.491328,76.211581,Chiyyaram,10,Poor,No,Rare,Low,Afternoon
10.486106,76.209336,Chiyyaram,9,Good,Yes,Frequent,Medium,Night
10.486578,76.210475,Chiyyaram,4,Poor,Yes,Rare,Low,Night
10.490026,76.211121,Chiyyaram,7,Poor,No,Frequent,High,Evening
10.491186,76.206379,Chiyyaram,10,Good,Yes,Rare,Low,Morning
10.492979,76.209905,Chiyyaram,8,Good,No,Frequent,Medium,Evening
10.491015,76.207026,Chiyyaram,10,Good,No,Rare,High,Afternoon
10.49243,76.211543,Chiyyaram,10,Moderate,Yes,Rare,High,Afternoon
10.48964,76.211028,Chiyyaram,10,Poor,No,Frequent,Low,Night
10.48706,76.209375,Chiyyaram,8,Moderate,No,Rare,High,Evening
10.489344,76.211826,Chiyyaram,10,Moderate,No,Frequent,High,Morning
10.492849,76.205794,Chiyyaram,9,Good,Yes,Rare,Low,Evening
10.492998,76.206031,Chiyyaram,9,Moderate,No,Occasional,Low,Morning
10.49176,76.205809,Chiyyaram,7,Moderate,Yes,Frequent,High,Morning
10.492311,76.20687,Chiyyaram,12,Poor,No,Rare,Low,Evening
10.491114,76.206885,Chiyyaram,11,Good,No,Rare,Low,Afternoon
10.487014,76.211933,Chiyyaram,10,Poor,No,Occasional,High,Morning
10.490749,76.206017,Chiyyaram,7,Poor,No,Rare,Low,Morning
10.491603,76.211071,Chiyyaram,9,Good,Yes,Occasional,Medium,Evening
10.486846,76.209049,Chiyyaram,11,Poor,No,Rare,Low,Afternoon
10.490286,76.208154,Chiyyaram,10,Poor,Yes,Frequent,High,Morning
10.492786,76.208944,Chiyyaram,8,Good,Yes,Rare,Low,Night
10.492774,76.211656,Chiyyaram,4,Poor,Yes,Rare,High,Morning
10.489228,76.207666,Chiyyaram,15,Poor,No,Frequent,Low,Morning
10.487907,76.211352,Chiyyaram,9,Moderate,No,Frequent,Low,Morning
10.489892,76.207672,Chiyyaram,9,Poor,Yes,Rare,Low,Evening
10.493594,76.207441,Chiyyaram,9,Poor,No,Frequent,Medium,Afternoon
10.487351,76.208685,Chiyyaram,10,Moderate,No,Occasional,High,Evening
10.490414,76.207852,Chiyyaram,6,Poor,Yes,Frequent,High,Afternoon
10.489578,76.212724,Chiyyaram,7,Poor,No,Occasional,Low,Night
10.487948,76.208662,Chiyyaram,8,Good,No,Frequent,Medium,Afternoon
10.492076,76.206648,Chiyyaram,12,Good,No,Occasional,Medium,Evening
10.48871,76.20951,Chiyyaram,9,Poor,No,Rare,Low,Evening
10.48764,76.210936,Chiyyaram,10,Good,Yes,Rare,High,Morning
10.48882,76.210781,Chiyyaram,9,Poor,Yes,Frequent,Medium,Evening
10.488554,76.212247,Chiyyaram,9,Poor,Yes,Occasional,Medium,Afternoon
10.489944,76.205656,Chiyyaram,9,Poor,Yes,Rare,Medium,Evening
10.487568,76.21255,Chiyyaram,10,Moderate,Yes,Rare,Low,Night
10.493386,76.209359,Chiyyaram,10,Moderate,No,Rare,Low,Evening
10.488158,76.210619,Chiyyaram,11,Moderate,No,Occasional,Medium,Morning
10.486416,76.205909,Chiyyaram,7,Poor,Yes,Occasional,Low,Evening
10.486031,76.212996,Chiyyaram,11,Moderate,Yes,Rare,Medium,Evening
10.490078,76.207401,Chiyyaram,11,Poor,Yes,Rare,High,Night
10.48721,76.207277,Chiyyaram,12,Good,Yes,Frequent,Medium,Morning
10.490317,76.20562,Chiyyaram,8,Poor,Yes,Occasional,High,Morning
10.486144,76.205819,Chiyyaram,11,Good,Yes,Frequent,Medium,Night
10.491099,76.211415,Chiyyaram,9,Moderate,Yes,Rare,High,Evening
10.557731,76.213293,Viyyur,8,Good,No,Rare,Medium,Night
10.558098,76.214299,Viyyur,10,Poor,Yes,Rare,Low,Morning
10.559001,76.217969,Viyyur,11,Good,No,Rare,Low,Evening
10.554403,76.210903,Viyyur,14,Good,No,Rare,High,Evening
10.555499,76.21066,Viyyur,11,Poor,No,Rare,High,Morning
10.555088,76.217089,Viyyur,11,Poor,No,Frequent,Medium,Morning
10.555238,76.212809,Viyyur,8,Good,No,Rare,Medium,Afternoon
10.556037,76.214312,Viyyur,7,Good,No,Frequent,Medium,Afternoon
10.557259,76.218293,Viyyur,10,Moderate,No,Rare,Medium,Night
10.554436,76.217092,Viyyur,8,Good,Yes,Frequent,Low,Night
10.558096,76.214616,Viyyur,7,Good,No,Rare,High,Evening
10.555582,76.212951,Viyyur,10,Moderate,No,Rare,Low,Afternoon
10.558748,76.212081,Viyyur,8,Poor,Yes,Rare,High,Night
10.555085,76.211565,Viyyur,11,Moderate,Yes,Frequent,High,Afternoon
10.559579,76.215542,Viyyur,8,Good,Yes,Occasional,Low,Evening
10.555948,76.217138,Viyyur,10,Good,Yes,Rare,High,Morning
10.555674,76.21098,Viyyur,8,Good,Yes,Rare,Low,Afternoon
10.56136,76.215602,Viyyur,12,Good,No,Rare,Medium,Evening
10.554723,76.217983,Viyyur,8,Good,Yes,Frequent,Low,Morning
10.557218,76.21081,Viyyur,7,Moderate,No,Rare,Low,Morning
10.557972,76.211387,Viyyur,6,Poor,Yes,Rare,Medium,Morning
10.560183,76.216825,Viyyur,7,Poor,Yes,Rare,High,Evening
10.555227,76.213332,Viyyur,7,Poor,Yes,Rare,Low,Night
10.560388,76.216058,Viyyur,9,Moderate,Yes,Rare,Low,Night
10.555523,76.213334,Viyyur,10,Poor,Yes,Rare,Low,Morning
10.554971,76.218287,Viyyur,8,Moderate,Yes,Frequent,High,Morning
10.560245,76.213522,Viyyur,11,Poor,Yes,Frequent,High,Night
10.558433,76.211796,Viyyur,10,Moderate,Yes,Rare,High,Evening
10.55703,76.217145,Viyyur,12,Good,Yes,Occasional,High,Evening
10.560935,76.217552,Viyyur,12,Good,No,Frequent,Low,Night
10.561358,76.211159,Viyyur,12,Poor,Yes,Occasional,High,Morning
10.560055,76.215254,Viyyur,10,Moderate,Yes,Frequent,High,Night
